Java Developer – Backend - Energy Solutions,"











Java Developer – Backend - Energy Solutions



							 	.htmlTemplate span {
									font-weight: inherit;
								}
						 

							 We offer the topics of tomorrow. Exciting software projects. And a team that wants to work together to make a difference. We are looking for bright minds full of commitment and enthusiasm! We are looking for a Java Developer for the Energy Division for our location in Sofia, Bulgaria. At Bosch Software Innovations, the software and systems house within the Bosch Group, we design, develop, and operate innovative software and systems solutions on an international scope. The Energy Division is focused on solving digital problems in Energy sector (Power, Gas, Heating and Water). We help companies and consumers in adoption of modern IoT solutions for monitoring household consumption. Job Description: As a member of our software development team, you will take part in the creation of innovative products for the energy sector using Agile methodology. Your contribution to something big: • Design and implement solutions, test and document them • Take part in task’s estimation What distinguishes you: • 2+ years design and implement with Java • Experience or willingness to work with Spring, REST, Mybatis, Maven • Working knowledge of software development phases • Good communication skills, willingness to drive technical discussions with onsite and remote team • Scrum • BS/MS Computer Science or equivalent • Fluent spoken and written English • Advantages: Oracle, Mongo DB, MySQL, Microservices, Cloud Operations Benefits: • Work in a well established and growing international company • Work on products and projects with high visibility and strategic importance • Work on projects with some of the world’s leading companies • Open and friendly working atmosphere, stable work environment, positive office culture, availability to work from home • Personal training plan (annual goals and budget) • Very competitive remuneration package based on performance • Collaborate with colleagues and teams from around the globe (Japan, Singapore, Australia, China, Germany, United States and more) • Ability to participate in the development of the next generation IoT solutions You think you have unique qualifications that make you the ideal candidate for us? Simply send us your resume. Contact person: Zornitsa Boyanova | Human Resources | +359 2905 5943 Please note that only approved by CV candidates will be contacted! The personal data you provide to us is processed by Bosch Software Innovations EOOD within your application in the recruiting process. Your personal data is shared exclusively and only to employees of the Bosch Group and the candidate data retention period is 6 months. You have the right to obtain information about the processing of your personal data. In addition, you have the right to correct, to block and to delete it in accordance to the legal regulations. To enforce your rights, you only need to contact us. Remark: If you request to block or to delete your data, your application can no longer be considered.						 






"
Senior Java Developer - Energy Solutions,"











Senior Java Developer - Energy Solutions



							 	.htmlTemplate span {
									font-weight: inherit;
								}
						 

							 We offer the topics of tomorrow. Exciting software projects. And a team that wants to work together to make a difference. We are looking for bright minds full of commitment and enthusiasm! We are looking for a Senior Java Developer (f/m) for the Energy Division for our location in Sofia, Bulgaria. At Bosch Software Innovations, the software and systems house within the Bosch Group, we design, develop, and operate innovative software and systems solutions on an international scope. The Energy Division is focused on solving digital problems in Energy sector (Power, Gas, Heating and Water). We help companies and consumers in adoption of modern IoT solutions for monitoring household consumption. Job Description: As a member of our software development team, you will take part in the creation of innovative products for the energy sector using Agile methodology. You will be part of strong cross-functional Agile team, bringing the software development to the next level of innovation and usability. You will coordinate with the rest of the team working on different layers of the infrastructure. Thus, a commitment to collaborative problem solving, sophisticated design, and product quality is essential. Your contribution to something big: • Analyze requirements, design and implement solutions, test and document them • Work closely with our stakeholders and give solutions/suggestions for improvement and new implementations • Drive technical discussions with stakeholders What distinguishes you: • 3+ years design and implementation with Java Core • Willingness to learn and work with OSGi • Experience working with Constrained Linux devices and tools for development software on them such as SSH • Passion to work & develop products for Automotive, Industrial and Home automation such as: establishing communication with remote sensors and actuators, controlling car charging stations via communication protocols, power generators etc. • Experience with Enterprise Java technologies • Willingness to drive smart decision such as: selecting hybrid framework solutions • Working knowledge of all phases of the software development process • Good communication skills, willingness to drive technical discussions with onsite and remote teams • BS/MS Computer Science or equivalent • Good spoken and written English Benefits: • Work in a well established and growing international company • Work on products and projects with high visibility and strategic importance • Work on projects with some of the world’s leading companies • Open and friendly working atmosphere, stable work environment, positive office culture, availability to work from home • Personal training plan (annual goals and budget) • Very competitive remuneration package based on performance • Collaborate with colleagues and teams from around the globe (Japan, Singapore, Australia, China, Germany, United States and more) • Ability to participate in the development of the next generation IoT solutions You think you have unique qualifications that make you the ideal candidate for us? Simply send us your resume. Contact person: Zornitsa Boyanova | Human Resources | +359 2905 5943 Please note that only approved by CV candidates will be contacted! The personal data you provide to us is processed by Bosch Software Innovations EOOD within your application in the recruiting process. Your personal data is shared exclusively and only to employees of the Bosch Group and the candidate data retention period is 6 months. You have the right to obtain information about the processing of your personal data. In addition, you have the right to correct, to block and to delete it in accordance to the legal regulations. To enforce your rights, you only need to contact us. Remark: If you request to block or to delete your data, your application can no longer be considered.						 






"
Experienced Java Developer - Embedded Services,"











Experienced Java Developer - Embedded Services



							 	.htmlTemplate span {
									font-weight: inherit;
								}
						 

							 We offer the topics of tomorrow. Exciting software projects and a team that wants to work together to make a difference. We are looking for bright minds full of commitment and enthusiasm! At Bosch Software Innovations, the software and systems house within the Bosch Group, we design, develop, and operate innovative software and systems solutions on an international scope. We are looking for an Experienced Java Developer for the Embedded Services Division situated in our location in Sofia, Bulgaria. Your contribution to something big: • Experienced Java developer to work with Bosch IoT Suite portfolio • Participate in evaluation of requirements, planning and technical discussions • Analyze requirements, design and implement solutions, test and document • Drive technical discussions with stakeholders • Take part in tasks estimation, risk analysis and escalation • Work in multinational distributed teams What distinguishes you: • Strong professional experience with core Java • Professional experience in software design • Strong software development and architecture background • Knowledge of all phases of the software development process • Good knowledge in Linux • Knowledge of SQL and NoSQL databases • Experience with technologies like XML, SOAP, JSON • Knowledge in Web Services, REST • Experience in working with Maven, Git, JIRA • Good communication skills and ability to cooperate with remote and international teams • Spoken and written English Advantages: • Knowledge of OSGi • Knowledge in Java Security • Knowledge in device protocols (Zigbee, Z-Wave, UPnP, etc.) • Code optimization, profiling and run-time analysis • Eclipse RCP/RAP experience • Experience with cloud services on various cloud environments Benefits: • Work in a well established and growing international company • Work on products and projects with high visibility and strategic importance • Work on projects with some of the world’s leading companies • Open and friendly working atmosphere, stable work environment, positive office culture, availability to work from home • Personal training plan (annual goals and budget) • Very competitive remuneration package based on performance • Collaborate with colleagues and teams from around the globe (Japan, Singapore, Australia, China, Germany, United States and more) • Ability to participate in the development of the next generation IoT solutions You think you have unique qualifications that make you the ideal candidate for us? Simply send us your resume. Contact person: Zornitsa Boyanova | Human Resources | +359 2905 5943 Please note that only approved by CV candidates will be contacted! The personal data you provide to us is processed by Bosch Software Innovations EOOD within your application in the recruiting process. Your personal data is shared exclusively and only to employees of the Bosch Group and the candidate data retention period is 6 months. You have the right to obtain information about the processing of your personal data. In addition, you have the right to correct, to block and to delete it in accordance to the legal regulations. To enforce your rights, you only need to contact us. Remark: If you request to block or to delete your data, your application can no longer be considered.						 






"
Java Backend Software Developer,"











Java Backend Software Developer



							 	.htmlTemplate span {
									font-weight: inherit;
								}
						 

							 We offer the topics of tomorrow. Exciting software projects and a team that wants to work together to make a difference. We are looking for bright minds full of commitment and enthusiasm! At Bosch Software Innovations, the software and systems house within the Bosch Group, we design, develop, and operate innovative software and systems solutions on an international scope. We are looking for a Java Backend Software Developer for the IoT Division situated in our location in Sofia, Bulgaria. Job Description: As a member of our software development team, you will take part in the creation of innovative customer specific solutions for IoT projects in various fields (Automotive, Agriculture, Energy, Smart Home and Smart Cities) Your contribution to something big: • Be active part of our products software development cycle: Analyze, Specify, Develop, Test • Complete complex programming solutions • Review and improve existing software What distinguishes you: • Excellent and up-to-date knowledge of Java • 2+ years of experience in developing Java applications • Experience or willingness to work with Maven, Git, Junit • Experience working with issue tracking systems (Jira) • Strong communication skills and ability to cooperate with remote teams • Ability to demonstrate skills in design, implementation, and development process. • Work with minimal supervision • Fluent spoken and written English • BS/MS Computer Science or equivalent Advantages: • Experience with MongoDB, OracleDB, Spring Boot, cloud application platforms • Experience with OSGi • Experience with working in international contexts (Europe) • Software development experience with medium and large scale systems including device software, backend software and network infrastructure • Working knowledge of all phases of the software development process • Experience with Agile development Benefits: • Work in a well established and growing international company • Work on products and projects with high visibility and strategic importance • Work on projects with some of the world’s leading companies • Open and friendly working atmosphere, stable work environment, positive office culture, availability to work from home • Personal training plan (annual goals and budget) • Very competitive remuneration package based on performance • Collaborate with colleagues and teams from around the globe (Japan, Singapore, Australia, China, Germany, United States and more) • Ability to participate in the development of the next generation IoT solutions You think you have unique qualifications that make you the ideal candidate for us? Simply send us your resume. Contact person: Zornitsa Boyanova | Human Resources | +359 2905 5943 Please note that only approved by CV candidates will be contacted! The personal data you provide to us is processed by Bosch Software Innovations EOOD within your application in the recruiting process. Your personal data is shared exclusively and only to employees of the Bosch Group and the candidate data retention period is 6 months. You have the right to obtain information about the processing of your personal data. In addition, you have the right to correct, to block and to delete it in accordance to the legal regulations. To enforce your rights, you only need to contact us. Remark: If you request to block or to delete your data, your application can no longer be considered.						 






"
Architect/Senior Java Developer – Backend - Energy Solutions,"











Architect/Senior Java Developer – Backend - Energy Solutions



							 	.htmlTemplate span {
									font-weight: inherit;
								}
						 

							 We offer the topics of tomorrow. Exciting software projects. And a team that wants to work together to make a difference. We are looking for bright minds full of commitment and enthusiasm! We are looking for a Senior Java Developer for the Energy Division for our location in Sofia, Bulgaria. At Bosch Software Innovations, the software and systems house within the Bosch Group, we design, develop, and operate innovative software and systems solutions on an international scope. The Energy Division is focused on solving digital problems in Energy sector (Power, Gas, Heating and Water). We help companies and consumers in adoption of modern IoT solutions for monitoring household consumption. Job Description: As a member of our software development team, you will take part in the creation of innovative products for the energy sector using Agile methodology. You will be part of strong cross- functional Agile team, bringing the software development to the next level of innovation and usability. You will coordinate with the rest of the team working on different layers of the infrastructure. Thus, a commitment to collaborative problem solving, sophisticated design, and product quality is essential. Your contribution to something big: • Analyze requirements, design and implement solutions, test and document them • Work closely with our stakeholders and give solutions/suggestions for improvement and new implementations • Drive technical discussions with stakeholders What distinguishes you: • 5+ years design and implementation with Java in Enterprise environment • Experience with Java 1.8, Spring, Kafka Streams, Maven/Gradle and Microservices • Working knowledge of all phases of the software development process • Development of software architectures and related documentation. • Good communication skills, willingness to drive technical discussions with onsite and remote teams • BS/MS Computer Science or equivalent • Good spoken and written English • Advantages will be: JavaScript, Oracle, MongoDB, MySQL, Cloud Operations, technical team leadership Benefits: • Work in a well established and growing international company • Work on products and projects with high visibility and strategic importance • Work on projects with some of the world’s leading companies • Open and friendly working atmosphere, stable work environment, positive office culture, availability to work from home • Personal training plan (annual goals and budget) • Very competitive remuneration package based on performance • Collaborate with colleagues and teams from around the globe (Japan, Singapore, Australia, China, Germany, United States and more) • Ability to participate in the development of the next generation IoT solutions You think you have unique qualifications that make you the ideal candidate for us? Simply send us your resume. Contact person: Zornitsa Boyanova | Human Resources | +359 2905 5943 Please note that only approved by CV candidates will be contacted! The personal data you provide to us is processed by Bosch Software Innovations EOOD within your application in the recruiting process. Your personal data is shared exclusively and only to employees of the Bosch Group and the candidate data retention period is 6 months. You have the right to obtain information about the processing of your personal data. In addition, you have the right to correct, to block and to delete it in accordance to the legal regulations. To enforce your rights, you only need to contact us. Remark: If you request to block or to delete your data, your application can no longer be considered.						 






"
Java Developer - IoT Insights,"











Java Developer - IoT Insights



							 	.htmlTemplate span {
									font-weight: inherit;
								}
						 

							 We offer the topics of tomorrow. Exciting software projects and a team that wants to work together to make a difference. We are looking for bright minds full of commitment and enthusiasm! At Bosch Software Innovations, the software and systems house within the Bosch Group, we design, develop, and operate innovative software and systems solutions on an international scope. We are looking for a Java Developer for the IoT Division situated in our location in Sofia, Bulgaria. Job Description: As a member of our software development team, you will take part in the creation of innovative products using Agile methodology. You will be part of strong cross-functional Agile team, bringing the software development to the next level of innovation and usability. You will coordinate with the rest of the team working on different layers of the infrastructure. Your contribution to something big: • Analyze requirements, design and implement solutions, test and document them • Work closely with our stakeholders and give solutions/suggestions for improvement and new implementations What distinguishes you: • 3+ years design and implement with Java • Good knowledge in Spring Boot, RESTful APIs, MongoDB, ORM Frameworks, Maven • Experience designing and developing microservices • Working knowledge of all phases of the software development process • Good communication skills, willingness to drive technical discussions with onsite and remote teams • BS/MS Computer Science or equivalent • Fluent spoken and written English • Advantages will be: experience in Cloud Operations, Docker, scripting languages, automotive background (e.g. knowledge about ODX) Benefits: • Work in a well established and growing international company • Work on products and projects with high visibility and strategic importance • Work on projects with some of the world’s leading companies • Open and friendly working atmosphere, stable work environment, positive office culture, availability to work from home • Personal training plan (annual goals and budget) • Very competitive remuneration package based on performance • Collaborate with colleagues and teams from around the globe (Japan, Singapore, Australia, China, Germany, United States and more) • Ability to participate in the development of the next generation IoT Energy Automation You think you have unique qualifications that make you the ideal candidate for us? Simply send us your resume. Contact person: Zornitsa Boyanova | Human Resources | +359 2905 5943 Please note that only approved by CV candidates will be contacted! The personal data you provide to us is processed by Bosch Software Innovations EOOD within your application in the recruiting process. Your personal data is shared exclusively and only to employees of the Bosch Group and the candidate data retention period is 6 months. You have the right to obtain information about the processing of your personal data. In addition, you have the right to correct, to block and to delete it in accordance to the legal regulations. To enforce your rights, you only need to contact us. Remark: If you request to block or to delete your data, your application can no longer be considered.						 






"
Senior Java Software Engineer – Mobility/Brokering,"











Senior Java Software Engineer – Mobility/Brokering



							 	.htmlTemplate span {
									font-weight: inherit;
								}
						 

							 We offer the topics of tomorrow. Exciting software projects. And a team that wants to work together to make a difference. We are looking for bright minds full of commitment and enthusiasm! We are looking for a Senior Java Software Engineer for the Mobility/Brokering team situated in our location in Sofia, Bulgaria. Bosch Software Innovations EOOD is a wholly-owned subsidiary of the Bosch Group. At Bosch Software Innovations, the software and system house of the Bosch Group, we design, develop and operate innovative software and system solutions worldwide. This is how we help our customers thrive, both in the Internet of Things and in the classic enterprise environment. Job Description: As a member of our software development team, you will take part in the creation of innovative products in cooperation with the other Bosch divisions, using Scrum methodology. You will be part of strong cross-functional team, bringing the software development to the next level of innovation and usability. The team is international and this gives you the opportunity to travel between Sofia and Berlin. Your contribution to something big: • Analyze requirements, design and implement Saas-solutions, test and document them • Take part in task’s estimation, risk analysis and escalation • Integrate and connect systems based on current technologies on our Cloud platform, particularly based on a Spring-Cloud-architecture • Design scalable solutions for networked mobility services built on automobile-, infrastructural-, sensor- or also crowd-sourcing data • Assure the quality of the developed software solutions together with your colleagues in the Scrum team, as well as to guarantee the corresponding test coverage and the rapid delivery of new features through the operation of the Continuous-Delivery-Infrastructure What distinguishes you: • Excellent knowledge of Java with minimum 5-years professional experience in Java software development • Strong communication skills and ability to cooperate with remote teams • Working knowledge of all phases of the software development process • Experience or willingness to work with Spring Boot and Spring Cloud, Maven, REST, SOAP, XML, JSON • Fluent spoken and written English (advanced level) • BS/MS Computer Science or equivalent Advantages: • Experience with working in international contexts (Europe) • Architecture experience with medium and large scale systems including device software, backend software and network infrastructure • Databases SQL (Oracle, MySQL) and NoSQL databases (MongoDB) • German language skills Benefits: • Work in a well established and growing international company • Work on products and projects with high visibility and strategic importance • Work on projects with some of the world’s leading companies • Open and friendly working atmosphere, stable work environment, positive office culture, availability to work from home • Personal training plan (annual goals and budget) • Very competitive remuneration package based on performance • Collaborate with colleagues and teams from around the globe (Japan, Singapore, Australia, China, Germany, United States and more) • Ability to participate in the development of the next generation IoT solutions You think you have unique qualifications that make you the ideal candidate for us? Simply send us your resume. Contact person: Zornitsa Boyanova | Human Resources | +359 2905 5943 Please note that only approved by CV candidates will be contacted! The personal data you provide to us is processed by Bosch Software Innovations EOOD within your application in the recruiting process. Your personal data is shared exclusively and only to employees of the Bosch Group and the candidate data retention period is 6 months. You have the right to obtain information about the processing of your personal data. In addition, you have the right to correct, to block and to delete it in accordance to the legal regulations. To enforce your rights, you only need to contact us. Remark: If you request to block or to delete your data, your application can no longer be considered.						 






"
JAVA EXPERT,"












JAVA EXPERT



						 						 	About us:

Bulwork is the first IT recruitment agency in Bulgaria with more than 18 years stable presence in the market. The company has established a reputation for delivering high-quality services both to the clients and candidates. We respect the wishes of our clients and strive to provide the best service by finding the most suitable and challenging job for them.

and our client:

US company which is developing and maintaining an automation platform for enterprise security. The company's customers include multiple Fortune 500 companies and the company is the most innovative startup in its field with stable and good financing. The current team consists of 100+ employees in the US and following a recent expansion in Bulgaria, it aims to find an IT GEEK who can join their JAVA team as a


JAVA EXPERT


Main responsibilities:

Your responsibilities will be related to customization, troubleshooting and solving highly complex, escalated support issues for enterprise security and automation response software. In the future, you will be more and more involved in software development with Java.

About you:

- If you have experience in developing Java applications;
- If you have an ability to write simple and clear code and to access unfamiliar code and fix problems in it;
- If you have experience in IDEs like Eclipse and database development like MySQL, Oracle
and you can express yourself in English;

THEN the company WANTS you!


Something as an advantage but not mandatory:

- Bachelor’s degree in Science;
- Scrum or Agile methodologies;
- Familiar with Machine Learning, ElasticSearch, Lucene;
- Groovy scripting language;


 The company's offer is irresistible because of:

- Excellent salary better than any other workplace in Sofia;
- Unique opportunity for professional development plus new projects from scratch;
- Intensive training at the very beginning;
- A lucrative employee benefits package;
- Work-life balance;


If this sounds like the right job for you, don’t hesitate to send us your CV in ENGLISH!


Confidentiality of all applications is assured! Only short-listed candidates will be contacted!
The candidates do not pay any taxes to the Agency – the services are FREE OF CHARGE.
Bulwork Company LTD - IT Recruitment Agency (license No. 2107 from 01.09.2016 from MLSP).					 		







"
Senior Java Developer,"











Senior Java Developer



							 	.htmlTemplate span {
									font-weight: inherit;
								}
						 

EGT Interactive crafts advanced online gaming software and solutions, which power some of the world's top casino operators. The company has brought the long-standing expertise from the EGT land-based casino games into the world of iGaming. We are growing rapidly through constant innovation, consumer-centric approach and impeccable quality.
Currently we are looking to hire talented Senior Java Developers. If you:Like to tackle challenging problems by solving them with elegant solutions
Feel discomfort when something works, but you don’t know why?
Agree, that the quality of code depends on unit and functional tests and you are willing to do your best to provide such quality
Want to deepen your knowledge in parallel programming/concurrency
Will be willing to research new technologies and apply them
Have good communication skills
And you have:3+ years of experience with non-trivial projects using Java SE or EE
Good understanding of data structures and algorithms
Deep knowledge of object oriented design and design patterns
In depth knowledge of concurrency
Experience with network io communications
Exposure to Java EE technologies like EJB, JPA, JMS
And also know what ACID is in the world of transaction databases
And you feel comfortable with build tools like Maven, Gradle
Then please send us your CV!Experience with the following will be considered an advantage:Glassfish application server
MySQL database
Hazelcast framework
Guava, Apache Commons, Gson
TestNG, JUnit and Mockito
We offer:
Excellent Salary
No overtime
Social Benefits Package
Team Buildings & Local company events throughout the year
Amazing & very supportive colleagues
Please send us your CV in English.All applications will be treated strictly confidential. Only short-listed candidates will be contacted. Thank you all for applying! 










                                function checkConsent () {

                                    var err_job = false;
                                    var err_privacy = false;

                                    $ ('input[name^=""consent""]').each (function () {
                                        if (!$ ('input[name=""'+ this.name + '""]').is (':checked')) {
                                            err_job = true;
                                            return false;
                                        }
                                    });

                                    if ($ ('input[name=""company_privacy_consent""]').length && !$ ('input[name=""company_privacy_consent""]').is (':checked')) {
                                        err_privacy = true;
                                    }

                                    if (err_job || err_privacy) {

                                        if (err_job) {
                                            $ ('#consent_error_job').show ();
                                        }
                                        else {
                                            $ ('#consent_error_job').hide ();
                                        }

                                        if (err_privacy) {
                                            $ ('#consent_error_privacy').show ();
                                        }
                                        else {
                                            $ ('#consent_error_privacy').hide ();
                                        }

                                        $ ('#consent_err').show();
                                        return false;
                                    }
                                    else {
                                        $ ('#consent_err').hide();
                                        document.frmConsent.submit();
                                    }
                                }
                            


                                            От ЕГТ Интерактив ЕООД събираме следните данни за Вас, като: имена, адрес, телефон, пол, години, професионален опит, образование, квалификации и друга доброволно предоставена от Вас информация в автобиографията Ви, въз основа на предоставеното съгласие, с цел подбор и оценка на кандидатурата Ви за позицията, за която кандидатствате. 

Повече информация относно обработването на лични данни при подбор можете да получите на корпоративния ни уебсайт в секция Политика за защита на личните данни.                                            
Съгласен съм  
                                                Не съм съгласен                                            


                                            От ЕГТ ИНТЕРАКТИВ ЕООД ще обработим по-горе описаните лични данни, въз основа на предоставеното от Вас съгласие, с цел подбор и оценка на кандидатурата Ви за всички настоящи и бъдещи позиции, открити при работодателя.

Повече информация относно обработването на лични данни при подбор можете да получите на корпоративния ни уебсайт в секция Политика за защита на личните данни.                                            
Съгласен съм  
                                                Не съм съгласен                                            






Моля, срещу всеки от въпросите за съгласие, отбележете Вашия избор.


"
Java Software Developer - ProCon,"












Java Software Developer - ProCon



						 						 	We offer the topics of tomorrow. Exciting software projects. And a team that wants to work together to make a difference. We are looking for bright minds full of commitment and enthusiasm!

We are looking for a Java Software Developer for the Enterprise Division situated in our location in Sofia, Bulgaria.

Bosch Software Innovations EOOD is a wholly owned subsidiary of the Bosch Group. At Bosch Software Innovations, the software and system house of the Bosch Group, we design, develop and operate innovative software and system solutions worldwide. This is how we help our customers thrive, both in the Internet of Things and in the classic enterprise environment.

Your contribution to something big:
• As a member of our software development team, you will take part in the creation of innovative products in cooperation with other Bosch divisions, using Agile software development.
• Be active part of our products software development cycle: Analyze, Specify, Develop, Test, Integrate your vision
• Drive technical discussions with stakeholders

What distinguishes you:
• 2+ years professional experience in Java software development.
• 1+ years professional experience with following technologies: Spring Boot, Micro Services, Elastic  Stack (ELK Stack), Docker
• Experience or willingness to work with JHipster, KeyCloak, Docker Swarm, Kubernetes, Jenkins
• Strong communication skills and ability to cooperate with remote teams
• Agile mindset, self-determined thinking and self-controlled working
• Fluent spoken and written English
• BS/MS Computer Science or equivalent

Advantages:
• Experience with Kafka, JPA, SQL, NoSQL, Angular
• Experience with working in international contexts (Europe)
• Software development experience with medium and large scale systems including device software, backend software and network infrastructure
• Working knowledge of Scrum and all phases of the software development process

Benefits:
• Work in a well-established and growing international company
• Work on products and projects with high visibility and strategic importance
• Work on projects with some of the world’s leading companies
• Open and friendly working atmosphere, stable work environment, positive office culture, availability to work from home
• Personal training plan (annual goals and budget)
• Very competitive remuneration package based on performance
• Collaborate with colleagues and teams from around the globe (Japan, Singapore, Australia, China, Germany, India and more)
• Ability to participate in the development of the next generation IoT

You think you have unique qualifications that make you the ideal candidate for us? Simply send us your resume.

Contact person:
Zornitsa Boyanova | Human Resources | +359 895 803 630

Please note that only approved by CV candidates will be contacted!

The personal data you provide to us is processed by Bosch Software Innovations EOOD within your application in the recruiting process. Your personal data is shared exclusively and only to employees of the Bosch Group and the candidate data retention period is 6 months. You have the right to obtain information about the processing of your personal data. In addition, you have the right to correct, to block and to delete it in accordance to the legal regulations. To enforce your rights, you only need to contact us. Remark: If you request to block or to delete your data, your application can no longer be considered.					 		






"
Backend Developer (Java/Scala),"





.que_style * {
	margin: 0;
	padding: 0;
	box-sizing: border-box;
	line-height: 18px;
	color: #000;
	font-family: Arial;
}
/* bez partnior - left-1 / s partnior - left-2 */
.que_style {
  width: 900px;
	margin: 0 auto;
	background: url('/htmltemplates/65546/left-1.jpg') 0 0 no-repeat;
	padding-bottom: 55px;
}
.que_style h1 {
	font-size: 1.500em;
	color: #029FA2;
	margin: 19px 0 6px 0;
}
.que_style h2 {
	background: #D5D6D8;
	text-transform: uppercase;
	padding: 7px 15px 7px 6px;
	margin-top: 21px
}
.que_apply h2{
	background: #FF5E4C;
	color: #fff;
}
.que_style h2,
.que_style li,
.que_style p {
	font-size: 0.750em
}
.que_style ul {
	margin-top: 21px;
}
.que_style li {
	list-style: none;
	position: relative;
	padding-left: 20px;
}
.que_style li:before {
	content: '';
	width: 4px;
	height: 4px;
	border-radius: 50%;
	background: #000;
	position: absolute;
	left: 6px;
	top: 6px;
}
.que_offers li:before {
	content: none;
}
.que_style p {
	margin-top: 18px;
}
.que_style .que_intro {
	padding: 35px 0 0 219px;
}
.que_style .que_intro p {
	text-align: justify;
	padding-right: 41px;
}










Questers is an IT resourcing tech park  providing a platform of services to market-leading technology sector businesses from the UK, Europe, and the US. We build and establish dedicated teams in Bulgaria that enhance their capacity and productivity, supporting their growth and continued success in their field.
												
Our present client base currently includes the world’s largest online grocery retailer, a global gaming business headquartered in the UK, leading FinTech companies, social media platforms, worldwide eCommerce leaders and a variety of scale-ups rapidly expanding their software services and products.
									
Questers Bulgaria was founded in 2007, pioneering our services-led model in the industry, and we currently work with over 20 different clients, employing 200+ tech specialists in Sofia across a variety of roles. In 2014 and 2017 Questers was awarded Top ICT Employer for the Outsourcing of IT Services category in Bulgaria, while in 2016 we were shortlisted for European Service Provider of the Year by the Global Sourcing Association. The company has also been certified Working with Investors in People.
								




In the context of the planned rapid growth we are looking to hire:
Backend Developer (Java/Scala)
REF. No. STMT – BDJS

YOUR CONTRIBUTION TO SOMETHING BIG:
We are looking for a talented Backend Developer who will join the team of Sentiment within our operation. Sentiment deals with 90 million social media posts, tweets, direct messages, blogs and forum posts every day. In view of that the successful candidate will have the following focus:
												

Developing new Java data processors to collect data from social media and chat networks and deal with dynamic routing to end users and related automated systems
Maintain and develop the existing Java and Scala data processors that are already in production



THE IDEAL TEAMMATE HAS:

Good Java development skills with a commercial background
Willingness to learn Scala; previous Scala experience will be a plus, but is not mandatory
Experience in developing and deploying solutions on any flavour of Linux
Good knowledge of Linux systems and familiarity with Bash shell
Very good spoken and written English and eagerness to communicate with the team in the UK via Skype on a regular basis
Commercial experience with relational databases such as MySQL (any experience with Percona XtraDB or Galera would be a benefit)
Excellent academic record of achievement in the Computer Science field
Familiarity with reading man pages and developing against API’s
Unit test driven development
Ability to deal with JDBC/Java networking/Design



YOU WILL GET BROWNIE POINTS FOR:

Debian/Ubuntu experience
Knowledge of using and configuring Redis servers
Experience in Data mining and/or processing in high throughput environments
Previous experience developing against Social Media Network APIs such as Facebook and Twitter would be beneficial
Knowledge in JavaScript and a willingness to occasionally assist in related JavaScript projects would be a nice extra




THE COMPANY OFFERS: 
You will enjoy unparalleled opportunities to a rewarding & diverse career path, as well as access to on-going training & development. In addition, you can also enjoy:
												

Challenging projects requiring work with cutting-edge technologies
Friendly & relaxed working environment
Top salaries
Security & career path
Brand new office in a modern building with excellent equipment
Excellent employee benefits
A variety of wonderful soft skill & technical training
Exciting company & team events on a regular basis
Other benefits



HOURS OF WORK:
The standard hours of work will be from 9:00 to 18:00 Bulgarian time with a one-hour lunch. There will also be on call support periods, pre-scheduled according to when features you developed are being used live. You will also be expected to be involved in software releases which typically are scheduled mid-week at 08:00 Bulgarian time.
												



HOW TO APPLY: 
If you recognize yourself in this role please send your CV in English, so that we can get an idea of your experience.
																				
All applications will be treated as strictly confidential.
Only short-listed applicants will be contacted
																				













"
